tweet;created_at;source
Ei @WagnerThomazoni já que incomoda tanto um personagem negro tendo moral e sendo uma pessoa boa, eu gostaria de te dizer que quase toda a galeria de vilões do batman são BRANCOS!😉 https://t.co/D6gEGUFOfm;2022-05-20 22:33:47+00:00;Twitter for Android
"RT @chrisgonzatti: Asa Noturna e Batman em artes oficiais da DC para comemorar a chegada do verão nos EUA

Hipersexualização de super-herói…";2022-05-20 22:33:44+00:00;Twitter for Android
@Guxta_sccp @Rogerguedesy @Gusta____ Gosto do carille mas confesso q os Batman do mancini me iludiram dms;2022-05-20 22:33:23+00:00;Twitter for Android
RT @LegiaoDosHerois: O ano é 2022. Batman do Ben Affleck e o Sonic Feio estão em um filme do Tico e Teco. É esse o tweet. https://t.co/0qnF…;2022-05-20 22:33:23+00:00;Twitter for Android
RT @LegiaoDosHerois: O ano é 2022. Batman do Ben Affleck e o Sonic Feio estão em um filme do Tico e Teco. É esse o tweet. https://t.co/0qnF…;2022-05-20 22:33:20+00:00;Twitter for Android
RT @Dc_da_depressao: Quando o assunto é o Batman, a internet tá desse jeito https://t.co/vmVx046wnO;2022-05-20 22:32:28+00:00;Twitter for Android
"RT @thebatcentral: 🦇SUCESSO QUE CHAMA✨

Os produtos: 
- Blu-Ray 4k de #TheBatman 
- “The art of The Batman”
- “Batman Year one” 
- The Batm…";2022-05-20 22:32:21+00:00;Twitter for Android
RT @LegiaoDosHerois: O ano é 2022. Batman do Ben Affleck e o Sonic Feio estão em um filme do Tico e Teco. É esse o tweet. https://t.co/0qnF…;2022-05-20 22:32:21+00:00;Twitter for iPhone
Que filme ruim esse do Batman;2022-05-20 22:31:45+00:00;Twitter for iPhone
"quando eu vi the batman no cinema eu adorei, hoje eu só consigo pensar no ""melhor detetive do mundo"" que não sabia nem a história da própria família que saiu no jornal";2022-05-20 22:31:43+00:00;Twitter for Android
RT @Dc_da_depressao: Quando o assunto é o Batman, a internet tá desse jeito https://t.co/vmVx046wnO;2022-05-20 22:31:06+00:00;Twitter for Android
RT @LegiaoDosHerois: O ano é 2022. Batman do Ben Affleck e o Sonic Feio estão em um filme do Tico e Teco. É esse o tweet. https://t.co/0qnF…;2022-05-20 22:30:49+00:00;Twitter for Android
"bingo de filmes INCEL

fight club ❌
taxi driver ❌
scarface ❌
pulp fiction ✅
psicopata americano ✅
matrix ✅
drive ✅
donnie darko ❌
lobo de w. street ✅
500 dias com ela ✅
joker ✅
o abutre ❌
o farol ❌
ilha do medo ❌
a outra história americana ❌
the batman ❌ https://t.co/21oaPNnvI2";2022-05-20 22:30:05+00:00;Twitter for iPhone
@naonuncajamaiss KKKKKKKKKKKKKK vc é e eu sou o batman;2022-05-20 22:29:58+00:00;Twitter for Android
@chanylost O BATMAN DE MÁSCARA NA PRAIA EU NAO TANKO;2022-05-20 22:29:42+00:00;Twitter for Android
RT @Dc_da_depressao: Quando o assunto é o Batman, a internet tá desse jeito https://t.co/vmVx046wnO;2022-05-20 22:29:09+00:00;Twitter for Android
"RT @DCverso1: Por essa ninguém esperava! 

O #Batman apareceu rapidamente no filme #ChipandDaleRescueRangers

Lançado hoje na Disney Plus.…";2022-05-20 22:29:07+00:00;Twitter Web App
@Thaislzf @DCverso1 No é por boicote do The Batman até pq não valeu em nada, e sim por ser ruim msm.;2022-05-20 22:28:54+00:00;Twitter for Android
@boanajorn Eu queria o poder do batman: Não precisar estudar;2022-05-20 22:28:03+00:00;Twitter for Android
"@ghostofnnd e eu sou o Batman
luiz*****";2022-05-20 22:27:29+00:00;Twitter for Android
por isso batman maior do ano;2022-05-20 22:27:23+00:00;Twitter for Android
RT @LegiaoDosHerois: O ano é 2022. Batman do Ben Affleck e o Sonic Feio estão em um filme do Tico e Teco. É esse o tweet. https://t.co/0qnF…;2022-05-20 22:27:16+00:00;Twitter for iPhone
"RT @nigxtwings: Muito triste e revoltante essa decisão que a warner tomou de cortar as cenas da mera em aquaman 2.
Para mim um filme do aqu…";2022-05-20 22:26:57+00:00;Twitter for Android
É engraçado quando você vê que o Batman do Ben Affleck apareceu no filme do Tico e Teco da Disney e não apareceu em Pacificador junto com a Liga da Justiça https://t.co/uaD4pacwoJ;2022-05-20 22:26:55+00:00;Twitter for Android
RT @LegiaoDosHerois: O ano é 2022. Batman do Ben Affleck e o Sonic Feio estão em um filme do Tico e Teco. É esse o tweet. https://t.co/0qnF…;2022-05-20 22:26:53+00:00;Twitter for Android
RT @Dc_da_depressao: Quando o assunto é o Batman, a internet tá desse jeito https://t.co/vmVx046wnO;2022-05-20 22:26:18+00:00;Twitter for iPhone
"""Porra mãe eu só queria ser o batman"" https://t.co/nJIoy9NX6M";2022-05-20 22:26:10+00:00;Twitter for Android
RT @LegiaoDosHerois: O ano é 2022. Batman do Ben Affleck e o Sonic Feio estão em um filme do Tico e Teco. É esse o tweet. https://t.co/0qnF…;2022-05-20 22:26:03+00:00;Twitter for Android
Se Shivatree não botar a eco no bolso eu sou o batman;2022-05-20 22:25:56+00:00;Twitter for Android
@fvr_yun MAS EU NEM SOU O BATMAN;2022-05-20 22:25:49+00:00;Twitter for Android
batman me mordeu pela primeira vez de vdd....;2022-05-20 22:25:47+00:00;Twitter for Android
@BatDarker @DCverso1 procurei meu segundo comentário e nem achei por isso vou falar de novo, se uma parte do fandom do snyder quis boicotar the batman o problema é completamente deles pq nem todos tem o mesmo neurônio (q eles não tem) q o deles;2022-05-20 22:25:36+00:00;Twitter Web App
RT @Dc_da_depressao: Quando o assunto é o Batman, a internet tá desse jeito https://t.co/vmVx046wnO;2022-05-20 22:25:14+00:00;Twitter for Android
@flavushh você que deveria ter escrito e produzido the batman;2022-05-20 22:25:09+00:00;Twitter for Android
"Muito triste e revoltante essa decisão que a warner tomou de cortar as cenas da mera em aquaman 2.
Para mim um filme do aquaman sem a mera é o mesmo que um filme do batman sem o alfred";2022-05-20 22:25:05+00:00;Twitter for Android
RT @Dc_da_depressao: Quando o assunto é o Batman, a internet tá desse jeito https://t.co/vmVx046wnO;2022-05-20 22:24:06+00:00;Twitter for Android
@Missig_ Não não, a gente vai assistir 3h do batman falando ue ele é um animal noturno;2022-05-20 22:22:50+00:00;Twitter for Android
"bingo de filmes INCEL

fight club✅
taxi driver✅
scarface❌
pulp fiction✅
psicopata americano✅
matrix✅
drive ✅
donnie darko✅
lobo de w. street✅
500 dias com ela ✅
joker✅
o abutre ✅
o farol❌
ilha do medo ✅
a outra história americana❌
the batman ❌ https://t.co/6jqE77PiDe";2022-05-20 22:22:48+00:00;Twitter for Android
RT @LegiaoDosHerois: O ano é 2022. Batman do Ben Affleck e o Sonic Feio estão em um filme do Tico e Teco. É esse o tweet. https://t.co/0qnF…;2022-05-20 22:22:26+00:00;Twitter for Android
"Num ano com tantos filmes potencialmente bons eu ñ aceito esse Batman no meu top 3 por mt tempo. George Miller, Alex Garland, Park Chan-Wook, Cronenberg, façam o seu trabalho.

Ñ tem nada a ver com ser filme de heroi. É q eu ñ consigo escutar Ave Maria sem dar risada agora. https://t.co/W76ch7jpKx";2022-05-20 22:22:24+00:00;Twitter for Android
@sasapopodesu batman o protagonista é gay e n é um filme gay;2022-05-20 22:22:23+00:00;Twitter Web App
RT @Dc_da_depressao: Quando o assunto é o Batman, a internet tá desse jeito https://t.co/vmVx046wnO;2022-05-20 22:22:11+00:00;Twitter for iPhone
RT @Dc_da_depressao: Quando o assunto é o Batman, a internet tá desse jeito https://t.co/vmVx046wnO;2022-05-20 22:21:36+00:00;Twitter for Android
RT @LegiaoDosHerois: O ano é 2022. Batman do Ben Affleck e o Sonic Feio estão em um filme do Tico e Teco. É esse o tweet. https://t.co/0qnF…;2022-05-20 22:21:26+00:00;Twitter for Android
@DavyBirth N é os dois? Pq tem batman e sempre tem algum famosinho do momenti;2022-05-20 22:21:19+00:00;Twitter for Android
Ue Batman vs Superman é oq? https://t.co/caUpI6nnvC;2022-05-20 22:21:00+00:00;Twitter for Android
"Ok. O Batman apareceu num filme da Disney…

Vingadores vs Liga da justiça vem aí";2022-05-20 22:20:49+00:00;Twitter for iPhone
"serio eu morro quando lembro dos * rindo de the batman por não chegar no bilhão e jurando que o filmeco deles ia chegar vey
 https://t.co/wibutDYDOZ";2022-05-20 22:19:06+00:00;Twitter for iPhone
RT @Dc_da_depressao: Quando o assunto é o Batman, a internet tá desse jeito https://t.co/vmVx046wnO;2022-05-20 22:18:57+00:00;Twitter Web App
O NOVO FILME DO BATMAN É LACRADOR? (REACT MACHO GEEK) https://t.co/E2CUkobBnG via @YouTube;2022-05-20 22:18:55+00:00;Twitter Web App
RT @LegiaoDosHerois: O ano é 2022. Batman do Ben Affleck e o Sonic Feio estão em um filme do Tico e Teco. É esse o tweet. https://t.co/0qnF…;2022-05-20 22:18:52+00:00;Twitter Web App
"bingo de filmes INCEL

fight club ✅
taxi driver ❌
scarface ❌
pulp fiction ✅
psicopata americano ❌
matrix ✅
drive ✅
donnie darko ✅
lobo de w. street ✅
500 dias com ela ❌
joker ✅
o abutre✅
o farol ❌
ilha do medo ✅
a outra história americana ❌
the batman ✅ https://t.co/H7kwGp62a6";2022-05-20 22:17:56+00:00;Twitter for Android
RT @Dc_da_depressao: Quando o assunto é o Batman, a internet tá desse jeito https://t.co/vmVx046wnO;2022-05-20 22:17:44+00:00;Twitter Web App
"fight club ❌
taxi driver ❌
scarface ❌
pulp fiction ❌
psicopata americano ❌
matrix ❌
drive ❌
donnie darko ❌
lobo de w. street ❌
500 dias com ela ❌
joker ❌
o abutre ❌
o farol ❌✅
ilha do medo ✅
a outra história americana ❌
the batman ✅ https://t.co/dtk6Y5jqLv";2022-05-20 22:17:31+00:00;Twitter for Android
e o seguinte,Batman das hqs consegue ganhar de qualquer personagem com devido preparo;2022-05-20 22:17:21+00:00;Twitter Web App
Eu jurava q filme Batman tava já no fim..ainda falta 59 minutos;2022-05-20 22:16:52+00:00;Twitter for Android
E tbm warner REAGE E LANÇA O FILME DO BATMAN VS ET;2022-05-20 22:16:42+00:00;Twitter Web App
"@Dc_da_depressao com um roteiro melhor num filme decente o affleck poderia ter sido um dos melhores batman.
na moral, o cara tem boca de batman, parece uma geladeira de 2 porta sem a roupa e é alto pra porra, alem de ser um bom ator.";2022-05-20 22:16:41+00:00;Twitter Web App
O Batman é o melhor herói 😍😍 avee https://t.co/EvCs5JG6OL;2022-05-20 22:16:21+00:00;Twitter for Android
RT @Dc_da_depressao: Quando o assunto é o Batman, a internet tá desse jeito https://t.co/vmVx046wnO;2022-05-20 22:16:12+00:00;Twitter for Android
O NOVO FILME DO BATMAN É LACRADOR? (REACT MACHO GEEK) https://t.co/yBm2k6PFHX via @YouTube;2022-05-20 22:16:06+00:00;Twitter Web App
"Folheou o cardápio e assim que encontrou o que queria, o virou na direção dela. &gt; Vende, e eu acho que esse combina com você. Vem com um herói de brinquedo. &lt; Apontou pro combo infantil. &gt; Quais as chances de você conseguir um Batman? &lt; https://t.co/DRKtdL6om1";2022-05-20 22:16:06+00:00;Twitter for Android
"RT @GEEKFLIXOFICIAL: MULTIVERSO DA LOUCURA PORQUE CHORAS? 

Tico e Teco: #DefensoresdaLei conta com referências ao Batman Vs Superman do Za…";2022-05-20 22:16:00+00:00;Twitter for Android
The Boys: faz paródia de Batman vs Superman em novo trailer https://t.co/S5YCFNLuE8;2022-05-20 22:15:36+00:00;WordPress.com
Se o Erwin for de Batman e eu de Robin, não vou poder beijar ele 😭😭😭;2022-05-20 22:15:32+00:00;Twitter for Android
@soramorango Realmente batman e mulher-gato dynamic;2022-05-20 22:15:29+00:00;Twitter for iPhone
RT @Dc_da_depressao: Quando o assunto é o Batman, a internet tá desse jeito https://t.co/vmVx046wnO;2022-05-20 22:15:29+00:00;Twitter Web App
RT @LegiaoDosHerois: O ano é 2022. Batman do Ben Affleck e o Sonic Feio estão em um filme do Tico e Teco. É esse o tweet. https://t.co/0qnF…;2022-05-20 22:15:21+00:00;Twitter for Android
"Negócio sem graça
Os heróis legais todos já saíram e saturaram, só tem o Homem Aranha de legal e de resto 800 que ninguém conhece.

Filme de Herói agora só Homem Aranha e Batman, de resto nem deviam mais produzir. https://t.co/POcOWHye6S";2022-05-20 22:14:57+00:00;Twitter for Android
RT @Dc_da_depressao: Quando o assunto é o Batman, a internet tá desse jeito https://t.co/vmVx046wnO;2022-05-20 22:14:50+00:00;Twitter for Android
@Laispetista gostei da camisa do Batman 🤣🤣🤣;2022-05-20 22:14:14+00:00;Twitter for Android
"Convocando todos os fãs de Batman!! A @DearMaidy tem um recado para vocês! 

Batman o Despertar já está disponível no Spotify e você pode aproveitar para desvendar novos mistérios sobre o herói. 🤩

#Batman #spotify #audioserie https://t.co/XluPZmLzP2";2022-05-20 22:13:55+00:00;Twitter for iPhone
RT @Dc_da_depressao: Quando o assunto é o Batman, a internet tá desse jeito https://t.co/vmVx046wnO;2022-05-20 22:13:52+00:00;Twitter for iPhone
Acho mto idiota os cara que adotam a personalidade do batman ou do Patrick Bateman, homem q é homem msm adota a personalidade do Jack Sparrow.;2022-05-20 22:13:44+00:00;Twitter for iPhone
Eu vou no Maracanã ou vou ser o Batman? https://t.co/a4K99H4M1t;2022-05-20 22:13:35+00:00;Twitter for Android
O NOVO FILME DO BATMAN É LACRADOR? (REACT MACHO GEEK) https://t.co/W7gp7rSG3w via @YouTube;2022-05-20 22:13:22+00:00;Twitter Web App
RT @Dc_da_depressao: Quando o assunto é o Batman, a internet tá desse jeito https://t.co/vmVx046wnO;2022-05-20 22:12:46+00:00;Twitter for Android
"sempre gostei da catwoman, e depois de assistir o filme ""batman: silêncio"" o meu chamego pelo casal apenas  cresceu um pouco mais ❤😘";2022-05-20 22:12:30+00:00;Twitter for Android
"RT @DCverso1: Por essa ninguém esperava! 

O #Batman apareceu rapidamente no filme #ChipandDaleRescueRangers

Lançado hoje na Disney Plus.…";2022-05-20 22:11:41+00:00;Twitter for iPhone
"top3 histórias que tem o jason — Batman: the Cult
Batman: Under the Red Hood 
Red Hood: The Lost Days (pq acaba trazendo mais conhecimento das ideias do personagem)  https://t.co/1PqUEYCOu3";2022-05-20 22:11:13+00:00;Twitter for iPhone
RT @Dc_da_depressao: Quando o assunto é o Batman, a internet tá desse jeito https://t.co/vmVx046wnO;2022-05-20 22:11:02+00:00;Twitter for Android
"eles também sabem muito bem trabalhar com as limitações do PG13, podendo fazer coisas absurdas ""sem mostrar"".

outro exemplo possível pode ate ser o matt reeves, que fez batman um filme violento mas que sem sangue visível. ele fez o remake de let the right one in, q é meio terror";2022-05-20 22:10:58+00:00;Twitter for Android
RT @Dc_da_depressao: Quando o assunto é o Batman, a internet tá desse jeito https://t.co/vmVx046wnO;2022-05-20 22:10:29+00:00;Twitter for Android
RT @Dc_da_depressao: Quando o assunto é o Batman, a internet tá desse jeito https://t.co/vmVx046wnO;2022-05-20 22:10:13+00:00;Twitter for Android
RT @Dc_da_depressao: Quando o assunto é o Batman, a internet tá desse jeito https://t.co/vmVx046wnO;2022-05-20 22:10:11+00:00;Twitter for Android
RT @Dc_da_depressao: Quando o assunto é o Batman, a internet tá desse jeito https://t.co/vmVx046wnO;2022-05-20 22:09:41+00:00;Twitter Web App
não me importa nada, apenas a minha opinião, e então batman e catwoman é o melhor casal da DC 😘;2022-05-20 22:09:02+00:00;Twitter for Android
"eu to amando o enredo de world's finest
aparentemente sempre fui cadelinha do batman e do superman e só admiti agora https://t.co/xxrntHWiH2";2022-05-20 22:08:29+00:00;Twitter Web App
N esqueci mais q tive q ouvir q o filme do batman foi mt ruim pq foi muito “sombrio” e o cara é estranho e eu tive q ficar CALADA aaaaaaa;2022-05-20 22:08:24+00:00;Twitter for iPhone
RT @Dc_da_depressao: Quando o assunto é o Batman, a internet tá desse jeito https://t.co/vmVx046wnO;2022-05-20 22:08:16+00:00;Twitter for Android
hoje assisti lego batman agora vou de homem aranha panoptico e mais tarde northman, porra;2022-05-20 22:08:07+00:00;Twitter Web App
Mole em todas as barangas que disseram que o Robert Pattinson tava bonito em Batman;2022-05-20 22:08:02+00:00;Twitter for Android
Guarulhos proporciona cenas icônicas, hj vi um Grafiti do Batman sanfoneiro. N deu pra tirar foto, mas vou passar lá de novo só pra tirar uma foto digna da magnitude da obra. Sensacional!;2022-05-20 22:08:00+00:00;Twitter for Android
@DiegoGeraldini e the batman pq é emo;2022-05-20 22:07:35+00:00;Twitter for iPhone
RT @Dc_da_depressao: Quando o assunto é o Batman, a internet tá desse jeito https://t.co/vmVx046wnO;2022-05-20 22:07:23+00:00;Twitter Web App
@BatDarker @DCverso1 se for por causa q uma certa parte do fandom do snyder quis boicotar the batman o problema deveria ser deles mesmo pq nem todos dividem o mesmo neurônio;2022-05-20 22:06:25+00:00;Twitter Web App
"vou jogar dnv com a mulher gato e o batman
postar no insta com o título de: bruce apanhando de meninas bonitas";2022-05-20 22:05:47+00:00;Twitter for Android
E vem aí mais uma série do Batman sem o Batman. 🙄 (e ainda faltou a série do Alfred aqui) https://t.co/OXpwgXplT9;2022-05-20 22:05:41+00:00;Twitter for iPhone
tocando ave maria na novela das 18h tal qual em the batman 2022;2022-05-20 22:05:27+00:00;Twitter for Android
@duckctive Eu tinha pensado em ver Adã negro ou The Batman e jogar Injustice 2, mas ok;2022-05-20 22:05:24+00:00;Twitter for Android
RT @Dc_da_depressao: Quando o assunto é o Batman, a internet tá desse jeito https://t.co/vmVx046wnO;2022-05-20 22:05:24+00:00;Twitter for Android
@BatDarker @DCverso1 não sei oq os fãs de the batman tem contra quem quer q o ayer cut seja lançado mds, deveriam estar felizes q seus personagens tão aí pq cara é o mesmo universo (batman, coringa, arlequina,crocodilo) plmds;2022-05-20 22:05:18+00:00;Twitter Web App
@thatagmattos Então vc quer que a dick aparece no filme do Batman? KKKKKKKKKKKKKK;2022-05-20 22:05:13+00:00;Twitter for Android
"bingo de filmes INCEL 

fight club ❌
taxi driver ❌
scarface ❌
pulp fiction ❌
psicopata americano ✅
matrix ❌
drive ❌
donnie darko ❌
lobo de w. street ❌
500 dias com ela ❌
joker ❌
o abutre ❌
o farol ❌
ilha do medo ❌
a outra história Americana ❌
the batman ❌";2022-05-20 22:04:54+00:00;Twitter for Android
RT @CrimesReais: O homem que entrou atirando contra pessoas dentro de uma sala de cinema, dizendo ser o Coringa, durante uma sessão do film…;2022-05-20 22:04:46+00:00;Twitter Web App
@Pesgrau Ele é o batman;2022-05-20 22:04:45+00:00;Twitter for Android
@Dc_da_depressao Affleck tem uma má vontade de fazer o batman;2022-05-20 22:04:37+00:00;Twitter for Android
"RT @chrisgonzatti: Asa Noturna e Batman em artes oficiais da DC para comemorar a chegada do verão nos EUA

Hipersexualização de super-herói…";2022-05-20 22:04:25+00:00;Twitter for Android
@911Literatura Fran e eu que fui ver 3 horas de filme do Rob Pattinson de Batman 🦇 https://t.co/d9LUFsuZJZ;2022-05-20 22:04:23+00:00;Twitter for Android
Aquele momento que ouvir a trilha sonora do The Batman faz todo sentido;2022-05-20 22:04:17+00:00;Twitter for Android
@oliveiramech @pewdiepep @peterjordan100 O de 2003 sempre será o melhor, o único que entrou dentro da mente do personagem e o desenvolveu. Filme digno de rivalizar com a trilogia original do Homem-Aranha, ou o Batman do Nolan.;2022-05-20 22:04:02+00:00;Twitter for Android
@olucasmenz @juniorsaintz @ChrisHSantos @DCverso1 Eu não disse isso, eu só disse que como Batman eu não gostei só tem um visual bacana , minha opinião ai cada um tem a sua normal;2022-05-20 22:03:52+00:00;Twitter for Android
"RT @GEEKFLIXOFICIAL: MULTIVERSO DA LOUCURA PORQUE CHORAS? 

Tico e Teco: #DefensoresdaLei conta com referências ao Batman Vs Superman do Za…";2022-05-20 22:03:39+00:00;Twitter Web App
RT @Dc_da_depressao: Quando o assunto é o Batman, a internet tá desse jeito https://t.co/vmVx046wnO;2022-05-20 22:03:13+00:00;Twitter for iPhone
@luizinho_crvg tinha uma galera com a do batman kkkkk;2022-05-20 22:03:01+00:00;Twitter for iPhone
"Coleção Clássica Marvel
https://t.co/wOldfs9Ma8 
Lendas do Universo DC
https://t.co/GMr6GRYEko 
Batman/Fortnite
https://t.co/l8dY3MeuYB 
Star Wars: High Republic 4
https://t.co/MBhyYSMF2A 

Ofertas SEMANA GEEK WEEK
https://t.co/pnyWT8uR8e

⭐️SORTEIO de R$100,00⭐️
➡️No POST FIXO https://t.co/yTIZ59rsFe";2022-05-20 22:02:16+00:00;Twitter Web App
"RT @GEEKFLIXOFICIAL: MULTIVERSO DA LOUCURA PORQUE CHORAS? 

Tico e Teco: #DefensoresdaLei conta com referências ao Batman Vs Superman do Za…";2022-05-20 22:01:38+00:00;Twitter for Android
Então assim seria o traje do super robin se ele virasse super batman kkkkkkkkkk (top piadas ruins) https://t.co/92WtLI64Q5 https://t.co/jjhkc8JE1E;2022-05-20 22:01:05+00:00;Twitter for Android
"RT @chrisgonzatti: Asa Noturna e Batman em artes oficiais da DC para comemorar a chegada do verão nos EUA

Hipersexualização de super-herói…";2022-05-20 22:00:40+00:00;Twitter for Android
@lxuryneo Eu queria o carro do Batman 😭;2022-05-20 21:59:58+00:00;Twitter for Android
RT @LegiaoDosHerois: O ano é 2022. Batman do Ben Affleck e o Sonic Feio estão em um filme do Tico e Teco. É esse o tweet. https://t.co/0qnF…;2022-05-20 21:59:33+00:00;Twitter for Android
"Puxa...

Créditos na imagem.

TAGS
#alternativanerd #Batman #dcfas #hqsecia #humornerd #gotham https://t.co/75v10lqumT";2022-05-20 21:59:29+00:00;Twitter for Android
RT @LegiaoDosHerois: O ano é 2022. Batman do Ben Affleck e o Sonic Feio estão em um filme do Tico e Teco. É esse o tweet. https://t.co/0qnF…;2022-05-20 21:59:28+00:00;Twitter for Android
simplesmente sonic batman e shrek no novo filme do tico e teco kkkk;2022-05-20 21:59:08+00:00;Twitter for Android
"RT @HBOMaxBR: É como diz o ditado, ""todo vilão é o herói da sua própria história""... e do seu vídeo clickbait no YouTube também.

#Batman j…";2022-05-20 21:58:45+00:00;Twitter for Android
"Bingo de filmes INCEL

fight club ✅
taxi driver ✅
scarface (os 2) ✅
pulp fiction ✅
psicopata americano ✅
matrix ✅
drive ✅
donnie darko ✅
lobo de w. street ✅
500 dias com ela ✅
joker ✅
o abutre ✅
o farol ✅
ilha do medo ✅
a outra história americana ✅
the batman ✅ https://t.co/3CTnDJxLVt";2022-05-20 21:57:52+00:00;Twitter for Android
"histórias de terror do Batman já estão batidas e saturadas, muito me surpreende que só agora estamos recebendo uma verdadeira história de terror centrada no Aquaman

ele combina perfeitamente com uma pegada mais pro horror cósmico...";2022-05-20 21:57:38+00:00;Twitter for Android
RT @Dc_da_depressao: Quando o assunto é o Batman, a internet tá desse jeito https://t.co/vmVx046wnO;2022-05-20 21:57:18+00:00;Twitter for Android
"@Dc_da_depressao Pattinson
Bale
Affleck

Nessa ordem. Se o Snyder não tivesse a brilhante ideia de fazer o Batman usar armas, Affleck talvez estivesse em segundo.";2022-05-20 21:57:03+00:00;Twitter Web App
"Dcnauta: queremos projetos bons, de qualidade.
Dcnauta: ayer cut
Ksksksksksmsms
#DC 
#Batman 
#joker";2022-05-20 21:56:57+00:00;Twitter for Android
RT @Dc_da_depressao: Quando o assunto é o Batman, a internet tá desse jeito https://t.co/vmVx046wnO;2022-05-20 21:56:29+00:00;Twitter Web App
Eu queria ver ela poxa a Minha... Batman, pq q eu tinha q tá cm essa gripe pra não pode ir grrr;2022-05-20 21:56:29+00:00;Twitter for Android
"Bora conversar sobre a saga Shadow War, com Damian recebendo um novo membro na família:
▶️▶️▶️
https://t.co/jOly1SipYo
https://t.co/jOly1SipYo
https://t.co/jOly1SipYo

#Batman https://t.co/oIoNn7pJbo";2022-05-20 21:56:17+00:00;Twitter Web App
RT @LegiaoDosHerois: O ano é 2022. Batman do Ben Affleck e o Sonic Feio estão em um filme do Tico e Teco. É esse o tweet. https://t.co/0qnF…;2022-05-20 21:54:54+00:00;Twitter for Android
@Mamarvete Alfred, Batman e Coringa, o trisal gay mais famoso da ficção;2022-05-20 21:54:42+00:00;Twitter for Android
@Pesgrau Ele é o Batman https://t.co/9fjrANQdrC;2022-05-20 21:54:29+00:00;Twitter for iPhone
@batcavebr Eu fico com essa, com Batman de 1989 arrebentando a clarabóia para resgatar a Vick Vale e é claro 👇 https://t.co/ShPHvMeEcm;2022-05-20 21:54:05+00:00;Twitter for Android
RT @mownjo: gastar dinheiro pra comprar a skin de um viado de joguinho com síndrome de batman https://t.co/x27jrFZm5R;2022-05-20 21:54:02+00:00;Twitter for iPhone
Tô querendo assistir batman e a energia ñ deixa essa mísera 🤡;2022-05-20 21:53:22+00:00;Twitter for iPhone
Assistindo essa obra prima que se chama Batman: cavaleiro das trevas;2022-05-20 21:53:01+00:00;Twitter for iPhone
Eu sei que é errado meu deus mas infelizmente ri bastante da foto da gaga pinguim do batman rodrigo apresentador;2022-05-20 21:52:46+00:00;Twitter for iPhone
Não tem mais UM filme animado/live action sequer que eu não assistir do Batman;2022-05-20 21:52:33+00:00;Twitter for Android
Confira minha transmissão do meu PlayStation 4! #PS4live (Batman)  live at https://t.co/qMr1cMqZQp;2022-05-20 21:52:20+00:00;PlayStation®Network
@Luanabfr1 prazer, o homem aranha 💅🏼 vc q é o batman ne? kkkkk;2022-05-20 21:52:16+00:00;Twitter for iPhone
@Pesgrau Pq ele é o Batman.;2022-05-20 21:52:05+00:00;Twitter for Android
@CavalinhoMilao Adoro esse cara , eu amo esse cara , por isso ele deve descansar no banco. 12 anos de casa não é pra qualquer um , mas já deu para o Batman. Sempre será meu goleiro no PES.;2022-05-20 21:51:41+00:00;Twitter for Android
O Batman do ben dando o nome mds qq isso https://t.co/Ffh6YyW3in;2022-05-20 21:50:59+00:00;Twitter for Android
gastar dinheiro pra comprar a skin de um viado de joguinho com síndrome de batman https://t.co/x27jrFZm5R;2022-05-20 21:50:52+00:00;Twitter for iPhone
RT @Dc_da_depressao: Quando o assunto é o Batman, a internet tá desse jeito https://t.co/vmVx046wnO;2022-05-20 21:50:35+00:00;Twitter for Android
Vontade de jogar batman;2022-05-20 21:50:26+00:00;Twitter for Android
RT @LegiaoDosHerois: O ano é 2022. Batman do Ben Affleck e o Sonic Feio estão em um filme do Tico e Teco. É esse o tweet. https://t.co/0qnF…;2022-05-20 21:49:49+00:00;Twitter for iPhone
@Matheus67378220 @PioneiroFX @fernandemiguels Só to falando que cada produtora tem seu jeito de trabalhar... Da pra levar a sério batman e coringa pq são histórias pesadas mas não entendo o pq dessa tara de querer filmes sérios em algo que não rende assim, já já vão pedir tom sério em guardiões da galáxia tbm;2022-05-20 21:49:43+00:00;Twitter for Android
@gabrielbatcave Qual seria o roteiro de Batman vs ET?;2022-05-20 21:49:27+00:00;Twitter for Android
RT @Dc_da_depressao: Quando o assunto é o Batman, a internet tá desse jeito https://t.co/vmVx046wnO;2022-05-20 21:49:03+00:00;Twitter for Android
@diekkyo @NikouWayne O Batman do Michael Keaton e do Bale tbm matam e vc falou que eles são os melhores;2022-05-20 21:49:01+00:00;Twitter for Android
Encontrei uma nova paixão, “livro/podcast” narrado, pqp que gostoso namoral, esse batman do Spotify é simplesmente foda pra krl poh, eu ouço e consigo imaginar a cena, o anime tudo...;2022-05-20 21:48:46+00:00;Twitter for iPhone
RT @LegiaoDosHerois: O ano é 2022. Batman do Ben Affleck e o Sonic Feio estão em um filme do Tico e Teco. É esse o tweet. https://t.co/0qnF…;2022-05-20 21:48:14+00:00;Twitter for Android
vou tentar ignorar a carência hoje vendo batman ✌️🤓;2022-05-20 21:48:11+00:00;Twitter for Android
RT @Dc_da_depressao: Quando o assunto é o Batman, a internet tá desse jeito https://t.co/vmVx046wnO;2022-05-20 21:47:49+00:00;Twitter for Android
RT @drusnathan00: Quando ver to mais loco q o batman na ff kkkkkk;2022-05-20 21:47:02+00:00;Twitter for Android
